Unnamed: 0,UniqueID,Section_a,Section_b,Section_c,Section_de,Section_f,Section_g,Section_h,Section_t,Section_ij,y_TotalFactors
13596,20870,1,1,1,0,0,1,0,0,0,4.0
13597,20870,0,0,1,0,0,0,0,0,0,1.0
13608,20890,3,1,3,3,2,1,1,3,1,9.0
13609,20890,0,1,0,0,1,0,0,3,0,3.0
13610,20890,1,0,0,1,0,4,0,3,0,4.0
13614,20905,0,0,1,0,1,0,3,3,0,4.0
13615,20905,0,0,2,0,1,0,0,3,0,3.0
13616,20905,0,0,0,0,0,0,0,1,0,1.0
13639,20934,2,3,2,1,1,2,1,0,1,8.0
13640,20934,0,0,0,2,1,2,1,0,0,4.0
13641,20934,0,0,0,0,0,1,1,0,0,2.0
13642,20935,2,4,1,1,2,3,2,3,0,9.0
13643,20935,1,1,0,0,0,0,0,0,0,2.0
13644,20935,0,0,0,0,0,2,4,0,0,2.0
13645,20936,2,1,0,0,1,1,1,3,1,7.0
13646,20936,0,2,0,0,0,0,0,0,0,1.0
13647,20936,0,3,0,0,0,1,0,0,0,2.0
13656,20951,2,0,3,3,1,0,1,1,1,7.0
13657,20951,0,0,0,0,1,0,0,1,0,2.0
13658,20951,0,0,2,4,0,1,0,0,0,3.0
13663,20957,2,0,0,2,0,1,0,1,0,4.0
13664,20957,0,0,0,0,0,0,0,0,0,0.0
13665,20957,0,0,0,0,0,0,0,0,0,0.0
13679,20975,1,0,2,2,0,1,0,0,0,4.0
13680,20975,0,0,0,0,0,0,1,0,0,1.0
13681,20975,0,0,3,0,0,0,0,0,0,1.0
13703,21031,3,0,0,4,2,1,0,0,0,4.0
13704,21031,2,0,0,0,0,1,0,0,0,2.0
13705,21031,0,0,0,0,0,0,0,0,0,0.0
13721,21048,2,1,1,3,4,2,2,0,4,8.0
13722,21048,1,2,2,1,1,2,1,0,0,7.0
13723,21048,0,0,0,0,0,0,0,0,0,0.0
13732,21059,3,0,0,2,0,1,1,1,0,5.0
13733,21059,0,0,0,2,0,1,0,0,0,2.0
13734,21059,0,0,0,2,0,0,0,0,0,1.0
13733,21059,0,0,0,2,0,1,0,0,0,2.0
13734,21059,0,0,0,2,0,0,0,0,0,1.0
13735,21059,0,0,0,0,0,1,0,0,0,1.0
13752,21078,2,3,1,3,1,1,0,1,0,7.0
13753,21078,2,0,0,3,1,0,4,0,0,5.0
13754,21078,0,1,1,2,0,0,0,1,0,5.0
13753,21078,2,0,0,3,1,0,4,0,0,5.0
13754,21078,0,1,1,2,0,0,0,1,0,5.0
13755,21078,0,0,2,0,0,1,0,0,0,3.0
13757,21080,1,0,0,1,3,1,0,0,0,4.0
13758,21080,0,2,0,2,3,0,0,0,2,4.0
13759,21080,0,0,0,0,0,0,0,0,0,0.0
13781,21107,0,0,2,0,1,0,0,1,1,4.0
13782,21107,0,0,0,0,0,1,0,0,0,2.0
13783,21107,1,0,1,1,0,0,0,3,0,4.0
13805,21139,0,0,0,0,0,1,0,0,0,1.0
13806,21139,0,0,0,0,0,1,0,0,0,1.0
13807,21139,0,0,0,0,0,0,0,0,0,0.0
13808,21140,3,0,1,4,1,1,0,0,0,6.0
13809,21140,0,0,0,0,0,1,1,1,0,4.0
13810,21140,0,0,0,0,0,0,0,1,0,1.0
13826,21160,0,0,1,0,2,2,0,0,2,4.0
13827,21160,3,0,0,4,3,0,0,0,1,4.0
13828,21160,1,0,0,0,0,0,0,0,0,1.0
13829,21162,0,0,2,2,2,3,0,0,0,4.0
13830,21162,0,1,0,1,2,4,0,0,0,4.0
13831,21162,0,0,0,0,2,1,0,0,0,2.0
13836,21178,4,0,0,4,4,1,0,0,0,4.0
13837,21178,3,0,1,2,1,0,0,1,0,5.0
13838,21178,0,0,0,0,0,0,0,0,0,0.0
13839,21180,0,3,3,4,4,2,4,0,1,7.0
13840,21180,0,0,0,1,1,1,0,0,0,3.0
13841,21180,0,0,0,0,0,0,0,0,0,0.0
13842,21181,0,3,3,2,4,3,1,0,1,7.0
13843,21181,1,0,3,0,1,2,0,0,0,4.0
13844,21181,0,0,0,0,0,0,0,0,0,0.0
13846,21189,3,1,0,4,3,3,0,1,0,6.0
13847,21189,0,0,1,1,1,0,0,0,0,3.0
13848,21189,1,0,3,2,1,2,0,0,0,5.0
13868,21220,0,1,3,1,0,2,0,0,0,4.0
13869,21220,0,0,2,0,0,0,0,0,0,1.0
13870,21220,0,0,0,0,0,0,0,0,0,0.0
13880,21239,1,3,0,0,0,1,1,1,0,5.0
13881,21239,0,0,0,0,0,0,0,0,0,0.0
13882,21239,0,0,0,0,0,0,0,0,0,0.0
13881,21239,0,0,0,0,0,0,0,0,0,0.0
13882,21239,0,0,0,0,0,0,0,0,0,0.0
13883,21239,0,2,0,0,0,0,0,0,0,1.0
13891,21254,4,4,4,4,4,3,2,3,3,9.0
13892,21254,2,1,3,2,2,1,2,0,0,7.0
13893,21254,0,0,2,0,0,0,0,0,0,1.0
13911,21283,1,1,0,0,3,0,0,1,0,5.0
13912,21283,0,0,0,0,0,0,0,0,0,0.0
13913,21283,0,0,0,0,0,0,0,0,0,0.0
13917,21300,1,3,4,4,4,3,3,1,1,9.0
13918,21300,2,2,3,2,2,1,1,0,0,8.0
13919,21300,0,0,0,0,0,0,0,0,0,0.0
13937,21343,4,4,3,2,1,2,3,0,0,7.0
13938,21343,0,0,1,1,0,0,1,0,0,3.0
13939,21343,0,0,0,0,0,0,0,1,0,1.0
13938,21343,0,0,1,1,0,0,1,0,0,3.0
13939,21343,0,0,0,0,0,0,0,1,0,1.0
13940,21343,0,0,3,0,0,0,0,1,0,2.0
13942,21349,1,2,3,1,2,2,3,3,3,9.0
13943,21349,0,0,0,0,0,0,0,0,0,0.0
13944,21349,0,0,0,0,0,0,0,1,0,1.0
13943,21349,0,0,0,0,0,0,0,0,0,0.0
13944,21349,0,0,0,0,0,0,0,1,0,1.0
13945,21349,0,0,0,0,0,1,1,1,0,4.0
13946,21350,4,2,3,2,1,2,0,1,1,8.0
13947,21350,0,0,0,0,0,0,0,0,0,0.0
13948,21350,0,0,0,0,0,2,2,3,0,4.0
13949,21353,2,2,2,2,2,2,4,3,3,9.0
13950,21353,0,0,0,0,0,2,3,0,0,3.0
13951,21353,2,0,1,0,1,0,4,1,0,6.0
13950,21353,0,0,0,0,0,2,3,0,0,3.0
13951,21353,2,0,1,0,1,0,4,1,0,6.0
13952,21353,0,0,0,0,0,0,0,1,0,2.0
13956,21357,0,2,1,1,0,1,0,0,0,4.0
13957,21357,0,0,0,0,0,2,0,0,0,1.0
13958,21357,0,0,1,0,1,2,0,0,0,3.0
13966,21370,4,3,2,2,2,4,1,3,0,9.0
13967,21370,1,0,3,0,2,2,0,0,0,5.0
13968,21370,0,0,0,0,0,1,0,0,0,1.0
13969,21371,1,1,1,1,0,0,0,0,0,4.0
13970,21371,1,2,0,2,2,0,0,0,0,4.0
13971,21371,3,0,0,1,0,0,0,0,0,2.0
14064,21493,1,0,2,1,0,1,0,0,0,4.0
14065,21493,0,0,1,0,0,0,0,0,0,1.0
14066,21493,0,0,0,0,0,0,0,0,0,0.0
14070,21496,1,0,0,0,0,0,0,0,0,1.0
14071,21496,2,1,1,2,1,1,1,1,0,8.0
14072,21496,0,0,0,0,0,0,0,0,0,0.0
14090,21531,0,0,0,0,0,0,0,0,0,0.0
14091,21531,0,1,0,0,0,0,0,0,0,1.0
14092,21531,0,0,0,0,0,0,0,0,0,0.0
14102,21579,0,0,0,0,0,0,0,0,0,0.0
14103,21579,0,0,0,0,0,0,0,0,0,0.0
14104,21579,0,0,0,0,0,1,0,0,0,1.0
14106,21581,0,1,0,0,0,0,1,0,0,2.0
14107,21581,0,0,0,0,0,0,0,0,0,0.0
14108,21581,0,0,0,0,0,0,0,0,0,0.0
14118,21601,0,3,0,1,0,1,0,1,0,4.0
14119,21601,1,3,0,2,0,1,0,1,0,5.0
14120,21601,0,0,0,0,0,0,0,0,0,0.0
14157,21664,1,2,2,2,0,1,1,0,0,6.0
14158,21664,0,2,3,1,0,0,0,0,1,4.0
14159,21664,0,0,0,0,0,0,0,0,0,0.0
14172,21691,0,0,0,0,0,1,0,0,0,1.0
14173,21691,0,0,0,0,0,0,0,0,0,0.0
14174,21691,0,0,0,0,0,1,0,0,0,1.0
14189,21701,1,3,0,2,1,1,0,0,1,6.0
14190,21701,1,2,0,2,2,1,0,0,1,6.0
14191,21701,0,0,0,0,0,0,0,0,0,0.0
14206,21719,1,0,1,1,0,0,4,0,2,5.0
14207,21719,0,0,3,1,1,2,2,1,2,7.0
14208,21719,0,0,0,0,0,0,0,0,0,1.0
14232,21758,1,2,2,1,2,3,0,0,2,7.0
14233,21758,1,0,1,2,1,2,0,0,1,6.0
14234,21758,0,0,0,1,1,2,0,0,0,3.0
14239,21781,0,0,0,0,0,0,0,0,0,0.0
14240,21781,0,0,0,0,1,0,0,0,0,1.0
14241,21781,4,0,0,0,0,0,0,0,0,1.0
14240,21781,0,0,0,0,1,0,0,0,0,1.0
14241,21781,4,0,0,0,0,0,0,0,0,1.0
14242,21781,0,0,0,0,0,0,0,0,0,0.0
14243,21782,1,3,1,1,2,1,1,1,0,8.0
14244,21782,0,2,0,0,0,0,0,1,0,2.0
14245,21782,0,0,0,0,0,0,0,0,0,0.0
14247,21784,0,0,0,0,0,0,0,0,0,0.0
14248,21784,0,0,0,0,0,0,0,0,0,0.0
14249,21784,0,0,0,0,0,0,0,0,0,0.0
14275,21842,2,3,3,0,1,0,3,1,0,6.0
14276,21842,0,0,0,0,0,0,0,1,0,1.0
14277,21842,0,0,0,0,0,0,0,0,0,0.0
14282,21862,3,3,1,1,2,0,0,1,1,7.0
14283,21862,0,0,2,0,0,0,0,0,0,1.0
14284,21862,0,0,0,0,0,0,0,0,0,0.0
14286,21864,4,3,1,2,2,1,1,1,1,9.0
14287,21864,0,0,0,0,0,0,0,0,0,0.0
14288,21864,2,0,0,0,0,0,0,0,0,1.0
14289,21867,3,1,0,1,0,2,0,0,0,4.0
14290,21867,0,0,0,0,0,0,0,0,0,0.0
14291,21867,0,0,1,0,0,1,0,0,0,2.0
14296,21884,0,1,1,0,0,1,1,1,1,6.0
14297,21884,0,0,2,0,0,1,0,0,0,2.0
14298,21884,0,0,1,0,0,0,1,0,0,2.0
14340,21959,2,2,1,0,1,0,0,1,0,5.0
14341,21959,0,1,0,0,0,0,0,0,0,1.0
14342,21959,0,0,0,0,0,0,0,0,0,0.0
14420,22061,0,2,2,2,3,1,0,1,1,7.0
14421,22061,1,0,2,1,2,0,0,1,2,6.0
14422,22061,0,0,0,0,0,0,0,1,0,1.0
14424,22063,1,1,1,1,1,0,0,0,0,5.0
14425,22063,2,0,0,1,0,0,0,0,0,2.0
14426,22063,0,0,0,0,0,0,0,0,0,0.0
14432,22073,0,3,2,2,3,3,1,1,0,8.0
14433,22073,1,2,0,2,2,1,2,3,2,8.0
14434,22073,1,3,1,4,2,3,0,3,0,7.0
14445,22090,2,2,1,1,1,2,1,1,0,9.0
14446,22090,2,0,2,1,1,0,0,0,0,5.0
14447,22090,0,0,0,0,0,0,0,0,0,0.0
14446,22090,2,0,2,1,1,0,0,0,0,5.0
14447,22090,0,0,0,0,0,0,0,0,0,0.0
14448,22090,0,0,0,0,0,0,0,0,0,0.0
14483,22164,1,0,0,0,0,0,0,1,0,2.0
14484,22164,0,0,0,1,0,0,0,1,0,2.0
14485,22164,0,0,1,0,0,0,0,1,0,2.0
14498,22178,3,1,1,0,0,0,0,1,0,4.0
14499,22178,0,1,0,0,0,0,1,1,0,3.0
14500,22178,0,0,1,0,0,0,0,0,0,1.0
14499,22178,0,1,0,0,0,0,1,1,0,3.0
14500,22178,0,0,1,0,0,0,0,0,0,1.0
14501,22178,0,0,0,0,0,0,0,0,0,0.0
14502,22179,0,0,0,1,0,0,0,0,0,1.0
14503,22179,2,0,0,2,0,1,0,0,0,3.0
14504,22179,3,4,0,1,1,0,0,1,0,5.0
14557,22269,0,0,0,0,0,1,0,0,0,1.0
14558,22269,0,0,0,0,0,0,0,0,0,0.0
14559,22269,0,1,0,0,0,0,0,1,0,2.0
14584,22291,0,0,0,0,0,0,0,0,0,0.0
14585,22291,0,0,0,0,0,0,0,1,0,1.0
14586,22291,0,0,0,0,0,0,0,1,0,1.0
14605,22313,0,0,0,0,0,0,0,0,0,0.0
14606,22313,0,0,0,0,0,0,0,0,0,0.0
14607,22313,0,0,0,0,0,0,0,0,0,0.0
14615,22337,2,0,0,2,0,0,4,1,0,4.0
14616,22337,0,0,0,0,0,0,0,0,0,0.0
14617,22337,0,0,0,0,0,0,0,0,0,0.0
14628,22352,0,0,0,0,0,0,0,0,0,0.0
14629,22352,2,0,1,1,3,1,0,0,0,5.0
14630,22352,4,0,0,0,0,1,0,0,0,2.0
14631,22353,0,2,0,0,0,0,0,0,0,1.0
14632,22353,0,0,0,0,0,0,0,0,0,0.0
14633,22353,0,0,0,0,0,0,0,0,0,0.0
14636,22357,4,4,1,4,4,4,1,1,2,9.0
14637,22357,1,0,1,2,3,2,1,1,0,
14638,22357,0,0,0,0,1,1,0,0,0,2.0
14645,22369,0,1,2,0,0,1,0,1,0,4.0
14646,22369,0,1,0,1,0,0,0,1,0,3.0
14647,22369,0,1,1,1,3,1,2,1,3,8.0
14652,22372,0,1,3,2,1,4,3,3,2,8.0
14653,22372,0,2,1,1,1,3,3,3,2,
14654,22372,0,2,0,0,1,2,3,1,2,6.0
14656,22380,1,0,1,4,0,0,0,1,0,5.0
14657,22380,0,0,1,1,0,0,0,3,0,3.0
14658,22380,4,2,1,4,4,4,4,1,4,
14667,22390,0,0,0,0,0,1,0,1,0,
14668,22390,1,0,1,0,0,0,0,1,0,
14669,22390,0,0,0,4,0,0,0,0,0,0.0
14671,22392,0,0,0,0,0,2,1,0,0,2.0
14672,22392,0,1,0,0,0,0,3,0,0,2.0
14673,22392,2,2,0,1,2,2,2,0,2,7.0
14675,22394,0,0,2,1,0,2,0,0,0,3.0
14676,22394,0,0,0,0,0,4,0,0,0,1.0
14677,22394,0,0,0,0,0,0,0,0,0,0.0
14678,22395,0,0,1,0,2,0,0,1,0,4.0
14679,22395,0,1,0,0,1,1,0,1,0,5.0
14680,22395,0,1,0,0,3,1,1,1,0,6.0
14688,22403,0,1,2,0,0,0,0,0,1,3.0
14689,22403,0,0,4,0,1,0,1,0,0,
14690,22403,0,3,0,0,3,0,2,3,2,
14693,22407,0,0,4,0,0,0,2,1,0,4.0
14694,22407,0,0,2,0,1,0,2,3,2,
14695,22407,2,0,1,0,1,1,4,3,0,
14702,22412,0,0,2,1,4,0,4,3,1,6.0
14703,22412,1,0,1,1,2,0,2,3,0,7.0
14704,22412,0,0,2,0,2,1,1,1,0,5.0
14703,22412,1,0,1,1,2,0,2,3,0,7.0
14704,22412,0,0,2,0,2,1,1,1,0,5.0
14705,22412,0,0,0,0,0,0,0,1,0,1.0
14710,22416,0,0,0,0,0,2,0,0,0,1.0
14711,22416,0,0,0,0,0,3,0,1,0,3.0
14712,22416,0,0,0,0,0,0,0,0,0,0.0
14711,22416,0,0,0,0,0,3,0,1,0,3.0
14712,22416,0,0,0,0,0,0,0,0,0,0.0
14713,22416,0,0,0,0,0,2,2,1,0,
14716,22418,0,0,1,0,0,1,2,3,0,4.0
14717,22418,4,0,1,0,0,0,2,3,1,
14718,22418,0,0,0,0,0,0,2,0,0,1.0
14717,22418,4,0,1,0,0,0,2,3,1,
14718,22418,0,0,0,0,0,0,2,0,0,1.0
14719,22418,0,0,0,0,0,0,0,0,0,0.0
14718,22418,0,0,0,0,0,0,2,0,0,1.0
14719,22418,0,0,0,0,0,0,0,0,0,0.0
14720,22418,0,0,0,0,0,0,0,0,0,0.0
14721,22419,1,0,1,1,1,1,4,3,2,8.0
14722,22419,2,0,1,2,2,2,0,1,0,
14723,22419,3,0,1,1,2,1,4,3,0,
14725,22421,0,2,2,1,0,2,1,3,0,6.0
14726,22421,0,0,0,0,0,4,0,3,0,2.0
14727,22421,0,2,2,1,0,0,1,3,0,
14728,22422,0,0,3,1,3,3,3,1,2,7.0
14729,22422,0,0,4,1,1,0,2,1,0,
14730,22422,0,0,0,1,1,1,2,1,0,
14729,22422,0,0,4,1,1,0,2,1,0,
14730,22422,0,0,0,1,1,1,2,1,0,
14731,22422,0,0,0,0,0,0,0,1,0,
14732,22423,0,2,3,1,2,1,1,1,0,7.0
14733,22423,0,4,1,2,0,3,4,1,0,6.0
14734,22423,0,3,2,1,0,2,2,1,0,6.0
14733,22423,0,4,1,2,0,3,4,1,0,6.0
14734,22423,0,3,2,1,0,2,2,1,0,6.0
14735,22423,0,2,1,2,0,2,0,1,0,5.0
14734,22423,0,3,2,1,0,2,2,1,0,6.0
14735,22423,0,2,1,2,0,2,0,1,0,5.0
14736,22423,0,3,0,1,0,0,0,0,0,2.0
14774,22474,0,1,2,2,2,0,0,0,2,5.0
14775,22474,0,0,1,1,0,1,2,1,1,6.0
14776,22474,0,0,0,1,0,0,4,1,3,4.0
14775,22474,0,0,1,1,0,1,2,1,1,6.0
14776,22474,0,0,0,1,0,0,4,1,3,4.0
14777,22474,0,0,0,1,0,0,0,0,0,2.0
14778,22478,3,3,3,1,3,3,3,0,1,8.0
14779,22478,1,0,1,1,2,3,3,3,2,8.0
14780,22478,0,1,2,1,1,1,1,3,3,8.0
14781,22479,2,3,0,3,2,2,3,1,0,8.0
14782,22479,0,0,0,0,0,0,0,1,0,
14783,22479,0,0,0,0,0,0,0,3,0,
14782,22479,0,0,0,0,0,0,0,1,0,
14783,22479,0,0,0,0,0,0,0,3,0,
14784,22479,0,0,0,0,0,0,0,1,0,
14800,22494,1,4,2,3,2,4,0,0,0,7.0
14801,22494,4,1,2,2,2,3,1,0,0,7.0
14802,22494,3,0,3,2,2,4,4,1,3,8.0
14820,22507,2,3,3,3,1,4,4,3,0,9.0
14821,22507,1,2,2,2,1,2,0,3,2,
14822,22507,2,3,3,3,1,4,3,3,2,
14834,22519,1,1,1,2,3,0,2,1,1,8.0
14835,22519,0,2,0,0,0,0,0,3,0,
14836,22519,0,0,0,0,0,0,0,0,0,0.0
14837,22520,3,1,1,3,2,2,0,0,0,7.0
14838,22520,0,0,0,0,0,1,0,0,0,2.0
14839,22520,0,0,3,1,0,0,2,0,0,4.0
14838,22520,0,0,0,0,0,1,0,0,0,2.0
14839,22520,0,0,3,1,0,0,2,0,0,4.0
14840,22520,0,0,0,1,0,0,1,3,0,3.0
14841,22521,0,4,0,2,2,1,2,1,1,7.0
14842,22521,0,0,1,3,2,0,2,3,1,6.0
14843,22521,1,1,0,1,1,0,1,1,0,7.0
14875,22560,1,3,0,0,0,0,0,0,0,2.0
14876,22560,1,0,1,1,0,0,0,0,0,3.0
14877,22560,0,0,0,0,0,0,0,0,0,0.0
14878,22561,0,0,0,0,0,0,0,1,0,1.0
14879,22561,0,4,0,1,0,1,0,1,0,4.0
14880,22561,1,2,0,0,1,0,0,0,0,3.0
14890,22571,1,0,1,2,0,1,4,1,1,7.0
14891,22571,1,0,0,2,1,2,4,0,0,6.0
14892,22571,0,0,1,1,0,1,0,0,0,3.0
14893,22573,1,1,2,2,1,1,0,1,0,7.0
14894,22573,0,0,0,0,0,0,0,0,0,0.0
14895,22573,0,0,0,0,0,0,0,0,0,0.0
14897,22577,2,3,3,3,2,2,0,1,1,8.0
14898,22577,0,0,3,0,1,0,0,0,0,3.0
14899,22577,0,0,2,1,0,1,0,0,0,3.0
14898,22577,0,0,3,0,1,0,0,0,0,3.0
14899,22577,0,0,2,1,0,1,0,0,0,3.0
14900,22577,0,0,0,2,0,2,0,1,0,4.0
14907,22587,0,0,0,0,0,0,0,1,0,1.0
14908,22587,0,0,0,0,0,0,0,0,0,0.0
14909,22587,0,0,0,0,1,0,0,0,0,1.0
14931,22612,0,0,0,0,0,0,0,0,0,0.0
14932,22612,0,0,1,0,0,1,0,0,0,2.0
14933,22612,0,0,0,0,0,0,0,0,0,0.0
14934,22613,0,0,1,0,1,0,0,0,0,2.0
14935,22613,0,0,0,0,0,0,0,0,0,0.0
14936,22613,0,0,0,0,0,0,0,0,0,0.0
14949,22624,3,3,1,1,0,0,1,3,0,6.0
14950,22624,1,0,1,0,0,0,0,0,0,2.0
14951,22624,0,1,0,0,0,0,0,0,0,1.0
14962,22650,0,0,0,0,0,0,0,0,0,0.0
14963,22650,0,0,0,0,0,0,0,0,0,0.0
14964,22650,0,0,0,0,0,0,0,0,0,0.0
14967,22655,0,0,0,0,0,0,0,0,0,0.0
14968,22655,0,0,0,0,0,0,0,0,0,0.0
14969,22655,0,0,0,0,0,0,0,0,0,0.0
14972,22660,3,3,0,4,4,3,2,3,1,8.0
14973,22660,0,4,0,0,0,0,0,0,0,1.0
14974,22660,0,0,0,0,0,2,0,0,0,1.0
15023,22710,1,2,2,2,3,1,1,1,2,9.0
15024,22710,0,2,0,1,0,0,0,1,0,4.0
15025,22710,0,0,2,0,0,0,0,1,0,2.0
15056,22764,3,3,1,1,2,2,4,1,2,9.0
15057,22764,0,0,1,0,0,0,0,0,0,1.0
15058,22764,0,0,1,0,0,0,0,0,0,1.0
15060,22768,2,1,1,1,0,0,0,1,0,5.0
15061,22768,2,1,1,4,1,0,2,1,0,7.0
15062,22768,0,0,0,0,0,0,0,0,0,0.0
15073,22785,1,0,0,1,0,4,3,0,0,4.0
15074,22785,1,0,0,1,0,2,0,0,0,3.0
15075,22785,1,0,0,2,0,0,0,0,0,2.0
15095,22874,2,2,0,3,2,1,0,0,1,6.0
15096,22874,0,0,0,0,1,0,0,0,1,2.0
15097,22874,0,0,0,0,0,0,0,0,0,0.0
15099,22877,0,0,1,0,0,0,0,0,0,1.0
15100,22877,0,0,0,0,0,0,0,0,0,0.0
15101,22877,1,2,0,1,0,1,0,0,0,4.0
15106,22924,1,2,0,3,3,1,0,3,1,7.0
15107,22924,0,2,0,0,0,0,0,0,0,2.0
15108,22924,0,0,0,0,0,0,0,1,0,2.0
15109,22938,2,4,2,2,2,0,0,0,2,6.0
15110,22938,0,1,0,0,0,0,0,0,0,2.0
15111,22938,0,0,0,0,0,0,0,0,0,0.0
15114,22970,2,2,0,1,2,0,0,1,0,5.0
15115,22970,0,2,2,1,1,0,0,1,0,5.0
15116,22970,0,0,1,0,0,0,0,0,0,1.0
15121,22973,0,1,0,0,0,0,0,0,0,1.0
15122,22973,0,1,0,0,0,0,0,0,0,1.0
15123,22973,0,2,0,0,0,0,0,0,0,1.0
15128,22977,0,0,0,0,0,1,0,0,0,1.0
15129,22977,0,0,0,0,0,0,0,0,0,0.0
15130,22977,0,0,0,0,0,0,0,0,0,0.0
15145,23017,1,4,0,1,0,0,0,0,0,4.0
15146,23017,0,2,0,1,0,0,0,0,0,3.0
15147,23017,0,0,0,1,0,0,0,1,0,2.0
15181,23079,0,0,0,0,0,0,0,0,0,0.0
15182,23079,0,0,0,0,0,0,0,0,0,0.0
15183,23079,0,0,0,0,0,0,0,1,0,1.0
15194,23094,2,3,0,1,1,1,0,0,0,5.0
15195,23094,0,0,0,0,0,0,0,0,0,0.0
15196,23094,0,0,0,0,0,0,0,0,0,0.0
15220,23153,4,3,2,2,2,1,1,0,1,8.0
15221,23153,0,0,0,0,0,0,0,0,0,0.0
15222,23153,0,0,0,0,0,0,0,0,0,0.0
15223,23160,2,2,0,2,1,1,0,0,0,5.0
15224,23160,2,3,0,1,3,1,2,0,0,6.0
15225,23160,0,0,0,0,0,0,0,0,0,0.0
15226,23161,4,4,3,3,4,1,3,1,2,9.0
15227,23161,3,3,0,3,4,4,1,3,3,8.0
15228,23161,0,0,0,0,0,0,1,1,0,3.0
15241,23175,0,0,0,0,0,0,0,0,0,0.0
15242,23175,0,0,0,0,0,1,0,0,0,1.0
15243,23175,0,0,0,0,0,0,0,0,0,0.0
15247,23184,4,1,0,4,4,1,3,0,0,6.0
15248,23184,4,0,1,4,4,2,2,1,3,8.0
15249,23184,4,0,3,4,4,2,4,1,3,8.0
15255,23196,0,0,0,0,0,0,0,0,0,0.0
15256,23196,0,0,0,1,1,1,0,0,0,3.0
15257,23196,1,0,0,0,3,3,2,1,0,6.0
15263,23201,2,0,1,1,0,1,0,1,0,5.0
15264,23201,0,0,2,1,0,0,0,0,0,2.0
15265,23201,1,0,2,2,0,1,0,1,0,5.0
15270,23205,4,2,0,2,2,3,2,1,2,8.0
15271,23205,3,3,3,4,2,4,3,1,0,8.0
15272,23205,0,3,0,1,1,4,3,0,0,5.0
15284,23224,2,1,1,3,2,1,0,0,0,6.0
15285,23224,2,2,0,1,0,0,0,0,0,3.0
15286,23224,2,2,0,1,0,0,0,0,0,3.0
15292,23233,1,0,0,0,0,0,0,0,0,1.0
15293,23233,0,0,0,0,0,0,0,0,0,0.0
15294,23233,0,0,0,0,0,0,0,0,0,0.0
15295,23234,1,0,0,0,0,0,0,0,0,1.0
15296,23234,0,0,0,0,0,0,0,0,0,0.0
15297,23234,1,0,1,0,4,0,0,0,1,4.0
15298,23235,0,0,0,0,0,0,0,0,0,0.0
15299,23235,0,0,0,0,0,0,0,0,0,0.0
15300,23235,0,0,0,0,0,0,0,0,0,0.0
15301,23237,0,0,0,0,0,0,0,0,0,0.0
15302,23237,0,3,0,0,0,1,0,0,0,2.0
15303,23237,0,0,0,0,0,0,0,0,0,0.0
15336,23270,3,2,1,2,3,1,0,1,1,8.0
15337,23270,3,4,2,3,3,1,2,1,2,9.0
15338,23270,0,0,0,0,0,0,0,0,0,0.0
15341,23272,0,0,0,0,0,0,0,0,0,0.0
15342,23272,0,0,0,0,0,0,0,1,0,1.0
15343,23272,0,0,0,0,0,0,0,1,0,1.0
15356,23294,1,2,3,2,1,0,3,3,0,7.0
15357,23294,0,0,2,0,0,0,0,0,0,1.0
15358,23294,0,0,0,0,0,0,0,0,0,0.0
15359,23295,0,2,2,3,1,1,3,3,0,7.0
15360,23295,0,0,1,0,0,0,0,0,0,1.0
15361,23295,0,0,0,0,0,0,0,0,0,0.0
15362,23296,0,0,0,0,0,0,0,0,0,0.0
15363,23296,0,0,0,0,0,0,0,0,0,0.0
15364,23296,0,0,0,0,0,0,0,0,0,0.0
15422,23375,3,2,0,2,2,1,1,1,1,8.0
15423,23375,0,0,0,0,1,0,0,1,0,2.0
15424,23375,0,0,0,0,0,0,0,0,0,0.0
15450,23399,0,2,1,2,3,1,4,1,1,8.0
15451,23399,0,0,1,0,1,1,0,0,0,3.0
15452,23399,2,0,3,0,4,0,0,0,0,3.0
15496,23443,4,4,2,4,1,0,0,0,0,5.0
15497,23443,0,4,0,0,3,2,0,0,0,3.0
15498,23443,0,0,0,0,0,0,0,0,0,0.0
15509,23456,0,0,3,2,0,0,0,0,0,2.0
15510,23456,0,0,0,0,0,0,0,0,0,0.0
15511,23456,0,0,1,0,0,0,0,0,0,1.0
15514,23458,1,0,0,0,1,0,0,0,0,3.0
15515,23458,0,1,1,0,0,0,0,0,0,2.0
15516,23458,3,0,0,2,1,0,0,0,0,3.0
15544,23500,1,0,0,4,2,0,0,0,0,3.0
15545,23500,0,1,0,0,0,0,0,0,0,1.0
15546,23500,4,0,0,4,2,0,0,0,0,3.0
15547,23501,0,0,0,0,0,0,0,0,0,0.0
15548,23501,1,0,0,0,0,0,1,0,0,2.0
15549,23501,3,0,0,2,2,0,0,0,0,3.0
15551,23505,2,0,1,2,2,1,0,3,0,6.0
15552,23505,0,0,0,1,2,0,0,1,0,3.0
15553,23505,0,0,0,0,0,0,0,0,0,0.0
15558,23512,3,2,2,4,4,3,0,3,3,8.0
15559,23512,0,3,2,1,1,2,2,1,0,8.0
15560,23512,0,1,2,1,0,2,0,1,0,6.0
15562,23516,3,3,1,2,2,1,3,3,1,9.0
15563,23516,0,1,0,0,0,0,0,0,0,1.0
15564,23516,0,0,0,0,0,0,0,0,0,0.0
